month,location,Violence and sexual offences,Anti-social behaviour,Public order,Criminal damage and arson,Other theft,Vehicle crime,Burglary,Shoplifting,Bicycle theft,Drugs,Robbery,Other crime,Theft from the person,Possession of weapons,force_name,force_area,population2021,population density,safe_index
2020-08-01,wiltshire,1470,1730.0,339.0,444.0,263.0,164.0,138.0,227.0,49.0,120.0,23.0,73.0,18.0,20.0,wiltshire,3490.0,743800,213.1232092,0.19708401211055762
2020-09-01,avon-and-somerset,4264,3166.0,1698.0,1265.0,848.0,734.0,572.0,669.0,319.0,230.0,155.0,196.0,88.0,73.0,avon-and-somerset,4777.0,1744500,365.1873561,0.341754334286366
2020-09-01,bedfordshire,1591,1283.0,476.0,428.0,354.0,406.0,278.0,227.0,82.0,139.0,55.0,92.0,43.0,31.0,bedfordshire,1024.0,704800,688.28125,0.0689738847572435
2020-09-01,cambridgeshire,2235,1417.0,580.0,580.0,469.0,321.0,325.0,226.0,471.0,174.0,35.0,135.0,53.0,56.0,cambridgeshire,3389.0,894300,263.8831514,0.24661070247017397
2020-09-01,cheshire,3128,1836.0,1151.0,605.0,363.0,134.0,213.0,285.0,82.0,91.0,32.0,137.0,15.0,24.0,cheshire,2346.0,1095100,466.7945439,0.16694626275264157
2020-09-01,city-of-london,68,62.0,33.0,28.0,72.0,16.0,19.0,58.0,57.0,65.0,6.0,18.0,39.0,4.0,city-of-london,2.6,8600,3307.692308,0.0006805429264941142
2020-09-01,cleveland,2252,2560.0,576.0,824.0,391.0,247.0,317.0,353.0,55.0,175.0,43.0,159.0,34.0,53.0,cleveland,597.0,569300,953.60134,0.0713653660186094
2020-09-01,cumbria,1349,639.0,333.0,406.0,202.0,69.0,142.0,157.0,27.0,74.0,9.0,72.0,5.0,21.0,cumbria,6820.0,499800,73.28445748,0.5124827863679781
2020-09-01,derbyshire,3050,2297.0,848.0,865.0,439.0,365.0,377.0,346.0,106.0,198.0,51.0,195.0,49.0,78.0,derbyshire,2625.0,1056000,402.2857143,0.21445357628288964
2020-09-01,devon-and-cornwall,4136,3556.0,684.0,1091.0,601.0,280.0,297.0,346.0,55.0,358.0,53.0,185.0,46.0,135.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6425867914385365
2020-09-01,dorset,1958,2036.0,319.0,523.0,387.0,259.0,264.0,225.0,160.0,117.0,41.0,52.0,34.0,36.0,dorset,2653.0,779900,293.9690916,0.18848389338045193
2020-09-01,durham,2354,1528.0,475.0,798.0,295.0,212.0,253.0,403.0,30.0,125.0,17.0,130.0,39.0,26.0,durham,2232.0,522100,233.9157706,0.2896825036717459
2020-09-01,dyfed-powys,1300,1228.0,283.0,320.0,231.0,66.0,110.0,93.0,15.0,144.0,5.0,69.0,6.0,31.0,dyfed-powys,8700.0,516000,59.31034483,0.5953536623559867
2020-09-01,essex,6375,3864.0,1488.0,1271.0,936.0,1072.0,638.0,704.0,221.0,499.0,111.0,298.0,92.0,121.0,essex,3670.0,1860000,506.8119891,0.3357417748868602
2020-09-01,gloucestershire,1361,1969.0,302.0,462.0,306.0,276.0,262.0,319.0,104.0,97.0,45.0,72.0,15.0,23.0,gloucestershire,2650.0,645100,243.4339623,0.174584725240027
2020-09-01,gwent,1671,1862.0,738.0,88.0,270.0,185.0,159.0,177.0,28.0,98.0,23.0,101.0,14.0,11.0,gwent,1555.0,587700,377.9421222,0.10405578126269094
2020-09-01,hampshire,5651,3360.0,1566.0,1254.0,749.0,550.0,680.0,805.0,268.0,441.0,109.0,242.0,79.0,176.0,hampshire,4178.0,1998300,478.2910483,0.31940564982796404
2020-09-01,hertfordshire,2532,2317.0,548.0,657.0,594.0,708.0,284.0,648.0,113.0,235.0,60.0,132.0,78.0,61.0,hertfordshire,1643.0,1198800,729.6409008,0.10202766781871471
2020-09-01,humberside,2918,1634.0,1131.0,887.0,487.0,304.0,463.0,494.0,103.0,132.0,59.0,217.0,35.0,39.0,humberside,3517.0,935900,266.107478,0.31904557391823724
2020-09-01,kent,7034,3743.0,1184.0,1560.0,897.0,601.0,557.0,736.0,87.0,357.0,130.0,460.0,95.0,87.0,kent,3710.0,1855900,500.2425876,0.36716199512049136
2020-09-01,lancashire,7099,6753.0,1289.0,1960.0,1112.0,772.0,1048.0,542.0,108.0,321.0,128.0,367.0,78.0,128.0,lancashire,3067.0,1235300,402.7714379,0.49400856772326995
2020-09-01,leicestershire,3141,1157.0,967.0,804.0,593.0,568.0,397.0,258.0,118.0,221.0,75.0,169.0,49.0,60.0,leicestershire,2538.0,1121900,442.0409771,0.20051798342960503
2020-09-01,lincolnshire,2024,1662.0,458.0,558.0,361.0,185.0,284.0,388.0,126.0,129.0,30.0,126.0,16.0,60.0,lincolnshire,5921.0,768400,129.7753758,0.44477336600034856
2020-09-01,merseyside,4891,3253.0,1406.0,1215.0,626.0,526.0,655.0,538.0,122.0,1103.0,102.0,212.0,103.0,133.0,merseyside,645.0,1423300,2206.666667,0.06401018200220364
2020-09-01,metropolitan,20348,30863.0,5167.0,4274.0,7516.0,9829.0,5195.0,3060.0,3078.0,3541.0,2599.0,964.0,2696.0,503.0,metropolitan,1578.0,1998300,1266.34981,0.5361480111331838
2020-09-01,norfolk,2663,966.0,705.0,623.0,351.0,175.0,195.0,265.0,90.0,205.0,31.0,234.0,29.0,55.0,norfolk,5371.0,916200,170.5827593,0.415565578912687
2020-09-01,north-wales,2490,1571.0,668.0,648.0,317.0,111.0,193.0,202.0,38.0,111.0,13.0,98.0,10.0,20.0,north-wales,6290.0,687000,109.2209857,0.6021467644208878
2020-09-01,north-yorkshire,1548,2359.0,353.0,573.0,329.0,164.0,232.0,264.0,97.0,141.0,22.0,67.0,20.0,36.0,north-yorkshire,8310.0,818200,98.45968712,0.485251648595188
2020-09-01,northamptonshire,2741,1544.0,487.0,503.0,437.0,300.0,276.0,218.0,99.0,151.0,88.0,151.0,30.0,53.0,northamptonshire,2364.0,785200,332.1489002,0.21355529143243943
2020-09-01,northern-ireland,3362,6562.0,122.0,1486.0,781.0,209.0,318.0,508.0,76.0,592.0,31.0,255.0,14.0,81.0,northern-ireland,13843.0,1903100,137.4774254,0.7870941385613524
2020-09-01,northumbria,4556,5706.0,1595.0,1739.0,897.0,593.0,496.0,793.0,181.0,220.0,44.0,326.0,86.0,93.0,northumbria,5553.0,1447800,260.723933,0.5312987437461728
2020-09-01,nottinghamshire,3127,3773.0,686.0,906.0,640.0,609.0,414.0,811.0,165.0,364.0,72.0,237.0,97.0,89.0,nottinghamshire,2160.0,1148500,531.712963,0.1770377615285876
2020-09-01,south-wales,3581,3310.0,1324.0,1018.0,596.0,688.0,419.0,548.0,174.0,422.0,42.0,180.0,69.0,58.0,south-wales,2074.0,1317000,635.0048216,0.16511540317496023
2020-09-01,south-yorkshire,4705,2896.0,1357.0,1436.0,838.0,933.0,839.0,654.0,81.0,360.0,128.0,380.0,61.0,148.0,south-yorkshire,1554.0,1375100,884.8777349,0.1593864321220423
2020-09-01,staffordshire,2979,2394.0,374.0,759.0,543.0,416.0,302.0,393.0,129.0,98.0,40.0,100.0,27.0,47.0,staffordshire,2713.0,1134500,418.1717656,0.19422467683438674
2020-09-01,suffolk,2065,947.0,532.0,420.0,312.0,210.0,191.0,222.0,49.0,104.0,34.0,96.0,42.0,39.0,suffolk,3797.0,760300,200.2370292,0.2693391953872528
2020-09-01,surrey,2367,1871.0,793.0,679.0,504.0,462.0,377.0,269.0,124.0,250.0,44.0,173.0,38.0,48.0,surrey,1663.0,1203100,723.4515935,0.09770307747885479
2020-09-01,sussex,3907,3784.0,1106.0,1214.0,815.0,560.0,453.0,678.0,250.0,379.0,101.0,222.0,75.0,158.0,sussex,3783.0,1705700,450.8855406,0.25684064239835797
2020-09-01,thames-valley,5791,2246.0,1173.0,1473.0,1202.0,1201.0,682.0,883.0,429.0,604.0,128.0,312.0,264.0,181.0,thames-valley,5742.0,2515100,438.0181122,0.3839178453208187
2020-09-01,warwickshire,1511,1208.0,279.0,344.0,306.0,251.0,177.0,214.0,51.0,113.0,24.0,79.0,24.0,41.0,warwickshire,1975.0,596800,302.1772152,0.1383688388527895
2020-09-01,west-mercia,3359,3871.0,453.0,725.0,532.0,271.0,379.0,509.0,92.0,210.0,45.0,142.0,41.0,75.0,west-mercia,7428.0,1299900,175.0,0.5120623517484143
2020-09-01,west-midlands,10664,4373.0,2263.0,2015.0,1493.0,2471.0,1552.0,1052.0,260.0,434.0,595.0,488.0,183.0,332.0,west-midlands,902.0,2919600,3236.807095,0.0881599995897541
2020-09-01,west-yorkshire,9774,4656.0,3042.0,2466.0,1512.0,1197.0,1272.0,961.0,203.0,693.0,237.0,587.0,214.0,201.0,west-yorkshire,2029.0,2351600,1158.994579,0.23476074403170022
2020-09-01,wiltshire,1447,1402.0,331.0,431.0,246.0,170.0,145.0,216.0,69.0,121.0,32.0,70.0,21.0,27.0,wiltshire,3490.0,743800,213.1232092,0.19410704544290397
2020-10-01,avon-and-somerset,3989,2770.0,1475.0,1315.0,873.0,808.0,548.0,634.0,295.0,265.0,121.0,192.0,66.0,69.0,avon-and-somerset,4777.0,1744500,365.1873561,0.3303831311665938
2020-10-01,bedfordshire,1602,1187.0,418.0,407.0,342.0,497.0,303.0,217.0,76.0,129.0,60.0,79.0,30.0,33.0,bedfordshire,1024.0,704800,688.28125,0.06919605904603535
2020-10-01,cambridgeshire,2116,1385.0,573.0,607.0,453.0,330.0,370.0,266.0,406.0,170.0,64.0,118.0,52.0,52.0,cambridgeshire,3389.0,894300,263.8831514,0.2409417352462629
2020-10-01,cheshire,3232,2410.0,1121.0,524.0,361.0,202.0,242.0,337.0,72.0,143.0,24.0,110.0,15.0,30.0,cheshire,2346.0,1095100,466.7945439,0.17025325267945546
2020-10-01,city-of-london,79,75.0,20.0,28.0,69.0,13.0,15.0,63.0,65.0,54.0,6.0,24.0,49.0,1.0,city-of-london,2.6,8600,3307.692308,0.0007263185905869167
2020-10-01,cleveland,2210,3430.0,500.0,895.0,357.0,302.0,329.0,336.0,43.0,271.0,59.0,170.0,39.0,63.0,cleveland,597.0,569300,953.60134,0.07320001324836423
2020-10-01,cumbria,1361,860.0,345.0,463.0,187.0,52.0,127.0,177.0,30.0,91.0,19.0,64.0,9.0,27.0,cumbria,6820.0,499800,73.28445748,0.5288662635670925
2020-10-01,derbyshire,2881,2779.0,699.0,736.0,479.0,431.0,447.0,380.0,81.0,237.0,63.0,179.0,41.0,71.0,derbyshire,2625.0,1056000,402.2857143,0.20422651244669685
2020-10-01,devon-and-cornwall,3838,3384.0,584.0,1112.0,580.0,322.0,267.0,389.0,48.0,438.0,45.0,210.0,32.0,115.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6157054766492119
2020-10-01,dorset,1778,2022.0,257.0,571.0,376.0,366.0,258.0,280.0,177.0,98.0,30.0,43.0,36.0,25.0,dorset,2653.0,779900,293.9690916,0.18103858125968644
2020-10-01,durham,2327,1842.0,461.0,764.0,277.0,224.0,241.0,355.0,44.0,130.0,15.0,144.0,35.0,30.0,durham,2232.0,522100,233.9157706,0.2843222172548628
2020-10-01,dyfed-powys,1294,1009.0,259.0,318.0,184.0,37.0,126.0,95.0,13.0,155.0,8.0,51.0,4.0,32.0,dyfed-powys,8700.0,516000,59.31034483,0.589354091934229
2020-10-01,essex,5942,4217.0,1366.0,1264.0,846.0,1064.0,597.0,763.0,127.0,531.0,129.0,288.0,101.0,100.0,essex,3670.0,1860000,506.8119891,0.31783384869419584
2020-10-01,gloucestershire,1258,2080.0,234.0,396.0,278.0,247.0,202.0,218.0,54.0,125.0,30.0,74.0,12.0,23.0,gloucestershire,2650.0,645100,243.4339623,0.15721368089051438
2020-10-01,gwent,1495,1939.0,620.0,71.0,244.0,163.0,168.0,202.0,30.0,168.0,25.0,97.0,14.0,19.0,gwent,1555.0,587700,377.9421222,0.09581588003183256
2020-10-01,hampshire,5021,2812.0,1443.0,1193.0,747.0,634.0,795.0,727.0,223.0,473.0,119.0,208.0,70.0,161.0,hampshire,4178.0,1998300,478.2910483,0.2950915068108586
2020-10-01,hertfordshire,2453,2110.0,529.0,645.0,615.0,719.0,410.0,706.0,165.0,249.0,79.0,167.0,73.0,45.0,hertfordshire,1643.0,1198800,729.6409008,0.10251006397496135
2020-10-01,humberside,2999,1505.0,1008.0,967.0,464.0,294.0,455.0,498.0,121.0,134.0,45.0,177.0,30.0,46.0,humberside,3517.0,935900,266.107478,0.3287112833979773
2020-10-01,kent,7448,3647.0,1246.0,1926.0,1120.0,979.0,715.0,981.0,78.0,389.0,106.0,537.0,62.0,149.0,kent,3710.0,1855900,500.2425876,0.40755541512937954
2020-10-01,lancashire,5543,7956.0,838.0,1460.0,956.0,661.0,811.0,476.0,78.0,317.0,93.0,289.0,58.0,87.0,lancashire,3067.0,1235300,402.7714379,0.3860091783713055
2020-10-01,leicestershire,2945,899.0,839.0,792.0,580.0,629.0,487.0,257.0,140.0,235.0,81.0,170.0,51.0,54.0,leicestershire,2538.0,1121900,442.0409771,0.19475208018926307
2020-10-01,lincolnshire,1920,1668.0,438.0,530.0,353.0,259.0,288.0,394.0,89.0,150.0,28.0,128.0,18.0,42.0,lincolnshire,5921.0,768400,129.7753758,0.4292722135813718
2020-10-01,merseyside,4476,5065.0,1168.0,1375.0,605.0,637.0,695.0,456.0,142.0,1025.0,115.0,298.0,81.0,114.0,merseyside,645.0,1423300,2206.666667,0.06199788372306105
2020-10-01,metropolitan,19538,31186.0,4577.0,4214.0,7248.0,10148.0,5618.0,3222.0,2619.0,4124.0,2440.0,812.0,3225.0,500.0,metropolitan,1578.0,1998300,1266.34981,0.5327189038650663
2020-10-01,norfolk,2823,954.0,589.0,605.0,379.0,165.0,213.0,268.0,96.0,199.0,29.0,224.0,25.0,53.0,norfolk,5371.0,916200,170.5827593,0.4319754160043207
2020-10-01,north-wales,2321,1502.0,494.0,521.0,250.0,81.0,156.0,226.0,36.0,137.0,17.0,64.0,4.0,29.0,north-wales,6290.0,687000,109.2209857,0.5430665564661851
2020-10-01,north-yorkshire,1599,2522.0,328.0,484.0,275.0,157.0,204.0,238.0,67.0,170.0,23.0,60.0,14.0,44.0,north-yorkshire,8310.0,818200,98.45968712,0.47256858165338805
2020-10-01,northamptonshire,2718,1408.0,490.0,474.0,382.0,406.0,338.0,240.0,70.0,187.0,67.0,148.0,24.0,69.0,northamptonshire,2364.0,785200,332.1489002,0.21414183649642385
2020-10-01,northern-ireland,3273,7050.0,110.0,1620.0,768.0,240.0,399.0,522.0,82.0,705.0,38.0,223.0,11.0,90.0,northern-ireland,13843.0,1903100,137.4774254,0.807640485772084
2020-10-01,northumbria,4205,6976.0,1458.0,1675.0,904.0,568.0,521.0,705.0,165.0,292.0,58.0,333.0,65.0,103.0,northumbria,5553.0,1447800,260.723933,0.5036794671520878
2020-10-01,nottinghamshire,2748,4118.0,598.0,927.0,578.0,529.0,490.0,818.0,135.0,325.0,63.0,241.0,73.0,85.0,nottinghamshire,2160.0,1148500,531.712963,0.16361160817568268
2020-10-01,south-wales,3382,4497.0,1090.0,925.0,639.0,624.0,406.0,532.0,155.0,495.0,43.0,171.0,53.0,70.0,south-wales,2074.0,1317000,635.0048216,0.1567887657690172
2020-10-01,south-yorkshire,4368,2996.0,1427.0,1470.0,796.0,1093.0,963.0,645.0,105.0,406.0,129.0,438.0,55.0,140.0,south-yorkshire,1554.0,1375100,884.8777349,0.1560078523739548
2020-10-01,staffordshire,2874,2459.0,407.0,733.0,562.0,355.0,303.0,404.0,75.0,78.0,60.0,116.0,26.0,46.0,staffordshire,2713.0,1134500,418.1717656,0.18732983683677953
2020-10-01,suffolk,1973,844.0,424.0,432.0,313.0,248.0,219.0,247.0,79.0,139.0,34.0,109.0,19.0,40.0,suffolk,3797.0,760300,200.2370292,0.26586263301485313
2020-10-01,surrey,2271,2134.0,664.0,674.0,495.0,518.0,398.0,263.0,97.0,360.0,34.0,130.0,42.0,64.0,surrey,1663.0,1203100,723.4515935,0.09672534551307482
2020-10-01,sussex,3702,3525.0,1019.0,1090.0,800.0,627.0,454.0,650.0,197.0,396.0,76.0,244.0,106.0,124.0,sussex,3783.0,1705700,450.8855406,0.24411119311800505
2020-10-01,thames-valley,5654,2143.0,1217.0,1465.0,1258.0,1508.0,774.0,958.0,404.0,527.0,93.0,263.0,250.0,158.0,thames-valley,5742.0,2515100,438.0181122,0.38175243362919664
2020-10-01,warwickshire,1512,1074.0,242.0,324.0,276.0,320.0,181.0,250.0,31.0,118.0,37.0,79.0,25.0,37.0,warwickshire,1975.0,596800,302.1772152,0.13805754002439083
2020-10-01,west-mercia,2985,3993.0,437.0,812.0,572.0,333.0,455.0,524.0,87.0,215.0,58.0,161.0,47.0,82.0,west-mercia,7428.0,1299900,175.0,0.48993814817213444
2020-10-01,west-midlands,11258,5054.0,2183.0,2122.0,1411.0,2484.0,1782.0,1160.0,308.0,513.0,652.0,508.0,174.0,301.0,west-midlands,902.0,2919600,3236.807095,0.09329456942876461
2020-10-01,west-yorkshire,9876,5056.0,2755.0,2484.0,1453.0,1318.0,1276.0,1136.0,175.0,779.0,232.0,625.0,181.0,229.0,west-yorkshire,2029.0,2351600,1158.994579,0.237798870479643
2020-10-01,wiltshire,1331,1264.0,279.0,468.0,232.0,214.0,172.0,204.0,52.0,120.0,30.0,80.0,22.0,29.0,wiltshire,3490.0,743800,213.1232092,0.18892099101356008
2020-11-01,avon-and-somerset,3577,2411.0,1264.0,1255.0,787.0,895.0,576.0,545.0,258.0,298.0,122.0,191.0,49.0,56.0,avon-and-somerset,4777.0,1744500,365.1873561,0.3063432510806811
2020-11-01,bedfordshire,1410,1114.0,418.0,415.0,287.0,502.0,312.0,193.0,69.0,145.0,35.0,91.0,43.0,31.0,bedfordshire,1024.0,704800,688.28125,0.0642883877025439
2020-11-01,cambridgeshire,2116,1200.0,435.0,585.0,396.0,389.0,357.0,220.0,249.0,201.0,56.0,128.0,44.0,52.0,cambridgeshire,3389.0,894300,263.8831514,0.23761429020547664
2020-11-01,cheshire,3207,2401.0,985.0,570.0,377.0,191.0,273.0,335.0,79.0,135.0,32.0,115.0,12.0,36.0,cheshire,2346.0,1095100,466.7945439,0.17164330194050673
2020-11-01,city-of-london,50,84.0,29.0,10.0,36.0,11.0,5.0,66.0,46.0,71.0,14.0,23.0,49.0,2.0,city-of-london,2.6,8600,3307.692308,0.00040873568721670257
2020-11-01,cleveland,2098,2710.0,478.0,874.0,346.0,254.0,402.0,348.0,46.0,207.0,51.0,151.0,21.0,52.0,cleveland,597.0,569300,953.60134,0.07024759386355965
2020-11-01,cumbria,1201,776.0,268.0,327.0,162.0,58.0,111.0,123.0,14.0,88.0,12.0,63.0,5.0,19.0,cumbria,6820.0,499800,73.28445748,0.4456974065659564
2020-11-01,derbyshire,2991,3040.0,641.0,715.0,451.0,388.0,422.0,347.0,74.0,231.0,54.0,164.0,37.0,86.0,derbyshire,2625.0,1056000,402.2857143,0.2062678056450453
2020-11-01,devon-and-cornwall,3444,3074.0,505.0,995.0,500.0,245.0,259.0,329.0,24.0,445.0,26.0,190.0,29.0,127.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.5539701807531221
2020-11-01,dorset,1572,2018.0,217.0,530.0,303.0,303.0,242.0,196.0,63.0,100.0,30.0,30.0,15.0,15.0,dorset,2653.0,779900,293.9690916,0.16010817017642617
2020-11-01,durham,1991,1429.0,394.0,697.0,288.0,233.0,291.0,289.0,50.0,106.0,15.0,135.0,24.0,30.0,durham,2232.0,522100,233.9157706,0.2524777040476841
2020-11-01,dyfed-powys,1285,909.0,237.0,289.0,165.0,80.0,101.0,116.0,6.0,171.0,5.0,67.0,1.0,24.0,dyfed-powys,8700.0,516000,59.31034483,0.5779074386553532
2020-11-01,essex,5797,5553.0,1234.0,1219.0,736.0,930.0,525.0,672.0,151.0,581.0,102.0,265.0,68.0,101.0,essex,3670.0,1860000,506.8119891,0.3071091956647899
2020-11-01,gloucestershire,1208,2148.0,219.0,351.0,205.0,228.0,186.0,248.0,36.0,152.0,12.0,56.0,12.0,19.0,gloucestershire,2650.0,645100,243.4339623,0.14805915715095405
2020-11-01,gwent,1559,1541.0,568.0,89.0,277.0,248.0,191.0,171.0,25.0,141.0,23.0,110.0,15.0,27.0,gwent,1555.0,587700,377.9421222,0.10121032085820286
2020-11-01,hampshire,4829,2369.0,1258.0,1223.0,666.0,592.0,713.0,637.0,180.0,516.0,110.0,211.0,65.0,150.0,hampshire,4178.0,1998300,478.2910483,0.28549444565608617
2020-11-01,hertfordshire,2299,2030.0,478.0,664.0,611.0,765.0,349.0,566.0,93.0,263.0,53.0,156.0,70.0,53.0,hertfordshire,1643.0,1198800,729.6409008,0.09775127364280634
2020-11-01,humberside,2714,1222.0,877.0,790.0,398.0,252.0,516.0,450.0,105.0,147.0,46.0,205.0,11.0,46.0,humberside,3517.0,935900,266.107478,0.2963384459077716
2020-11-01,kent,6383,3699.0,990.0,1718.0,891.0,765.0,621.0,811.0,87.0,391.0,120.0,466.0,75.0,95.0,kent,3710.0,1855900,500.2425876,0.3520594029651044
2020-11-01,lancashire,3621,6674.0,574.0,1091.0,784.0,628.0,630.0,421.0,64.0,307.0,53.0,214.0,39.0,84.0,lancashire,3067.0,1235300,402.7714379,0.26903014016292204
2020-11-01,leicestershire,2830,930.0,798.0,846.0,483.0,572.0,443.0,265.0,112.0,329.0,56.0,182.0,30.0,42.0,leicestershire,2538.0,1121900,442.0409771,0.19102345708009563
2020-11-01,lincolnshire,1731,1607.0,314.0,495.0,281.0,183.0,273.0,324.0,78.0,142.0,21.0,91.0,16.0,54.0,lincolnshire,5921.0,768400,129.7753758,0.3863175363507108
2020-11-01,merseyside,4264,3982.0,1150.0,1273.0,623.0,559.0,609.0,518.0,126.0,996.0,93.0,269.0,75.0,84.0,merseyside,645.0,1423300,2206.666667,0.05852857020278606
2020-11-01,metropolitan,18981,33863.0,4239.0,4205.0,5734.0,9172.0,5209.0,2770.0,1985.0,4410.0,2286.0,981.0,2568.0,511.0,metropolitan,1578.0,1998300,1266.34981,0.5087170862620687
2020-11-01,norfolk,2684,815.0,593.0,506.0,312.0,146.0,161.0,203.0,66.0,252.0,25.0,257.0,24.0,47.0,norfolk,5371.0,916200,170.5827593,0.40239984208301277
2020-11-01,north-wales,2094,1445.0,460.0,531.0,278.0,84.0,180.0,258.0,30.0,109.0,10.0,90.0,9.0,22.0,north-wales,6290.0,687000,109.2209857,0.5086791838985243
2020-11-01,north-yorkshire,1424,2621.0,269.0,439.0,219.0,149.0,225.0,250.0,65.0,159.0,16.0,101.0,2.0,44.0,north-yorkshire,8310.0,818200,98.45968712,0.42992891775148095
2020-11-01,northamptonshire,2714,1509.0,564.0,530.0,332.0,540.0,297.0,193.0,43.0,150.0,68.0,158.0,18.0,50.0,northamptonshire,2364.0,785200,332.1489002,0.21549721201643812
2020-11-01,northern-ireland,3442,4794.0,118.0,1472.0,659.0,224.0,404.0,471.0,48.0,703.0,46.0,218.0,21.0,81.0,northern-ireland,13843.0,1903100,137.4774254,0.8039035409630383
2020-11-01,northumbria,4210,6017.0,1321.0,1698.0,865.0,587.0,597.0,687.0,182.0,354.0,41.0,349.0,56.0,97.0,northumbria,5553.0,1447800,260.723933,0.5103954928800197
2020-11-01,nottinghamshire,2654,3381.0,540.0,859.0,534.0,448.0,487.0,656.0,116.0,379.0,68.0,212.0,52.0,94.0,nottinghamshire,2160.0,1148500,531.712963,0.15628588522178677
2020-11-01,south-wales,3380,4113.0,1019.0,957.0,643.0,584.0,438.0,515.0,125.0,460.0,55.0,194.0,39.0,50.0,south-wales,2074.0,1317000,635.0048216,0.1571937316079863
2020-11-01,south-yorkshire,4044,2507.0,1206.0,1431.0,775.0,1056.0,1023.0,567.0,64.0,506.0,103.0,420.0,42.0,202.0,south-yorkshire,1554.0,1375100,884.8777349,0.1491449193889735
2020-11-01,staffordshire,2570,1919.0,341.0,665.0,469.0,390.0,292.0,369.0,47.0,103.0,52.0,86.0,19.0,40.0,staffordshire,2713.0,1134500,418.1717656,0.1691987944916673
2020-11-01,suffolk,1937,681.0,408.0,474.0,257.0,221.0,181.0,252.0,41.0,167.0,18.0,84.0,20.0,20.0,suffolk,3797.0,760300,200.2370292,0.2624895257651273
2020-11-01,surrey,2073,2351.0,610.0,675.0,450.0,526.0,333.0,259.0,96.0,314.0,33.0,132.0,20.0,39.0,surrey,1663.0,1203100,723.4515935,0.08953383535529523
2020-11-01,sussex,3299,4214.0,969.0,1083.0,645.0,611.0,390.0,556.0,154.0,400.0,61.0,219.0,53.0,116.0,sussex,3783.0,1705700,450.8855406,0.2220745061489445
2020-11-01,thames-valley,5613,1976.0,1349.0,1488.0,1163.0,1469.0,703.0,669.0,322.0,681.0,109.0,342.0,221.0,139.0,thames-valley,5742.0,2515100,438.0181122,0.37976458870589386
2020-11-01,warwickshire,1307,967.0,246.0,266.0,265.0,321.0,173.0,202.0,26.0,102.0,37.0,73.0,16.0,32.0,warwickshire,1975.0,596800,302.1772152,0.12005050759528721
2020-11-01,west-mercia,2741,3156.0,400.0,665.0,453.0,334.0,411.0,426.0,59.0,241.0,36.0,146.0,34.0,74.0,west-mercia,7428.0,1299900,175.0,0.44029508989219096
2020-11-01,west-midlands,11734,5290.0,2163.0,2160.0,1420.0,2563.0,1791.0,965.0,242.0,573.0,630.0,551.0,183.0,343.0,west-midlands,902.0,2919600,3236.807095,0.09653285009685882
2020-11-01,west-yorkshire,9128,4318.0,2427.0,2521.0,1425.0,1196.0,1405.0,915.0,142.0,814.0,226.0,603.0,114.0,211.0,west-yorkshire,2029.0,2351600,1158.994579,0.22607549649421052
2020-11-01,wiltshire,1209,1087.0,214.0,370.0,207.0,159.0,152.0,218.0,28.0,107.0,17.0,57.0,3.0,26.0,wiltshire,3490.0,743800,213.1232092,0.164567123893583
2020-12-01,avon-and-somerset,3713,2231.0,1309.0,1143.0,699.0,797.0,558.0,549.0,160.0,215.0,109.0,182.0,67.0,52.0,avon-and-somerset,4777.0,1744500,365.1873561,0.30196891805134085
2020-12-01,bedfordshire,1473,998.0,402.0,353.0,289.0,413.0,246.0,157.0,68.0,119.0,37.0,113.0,30.0,29.0,bedfordshire,1024.0,704800,688.28125,0.062178005572677456
2020-12-01,cambridgeshire,2047,1009.0,434.0,521.0,388.0,397.0,279.0,179.0,147.0,157.0,47.0,124.0,46.0,48.0,cambridgeshire,3389.0,894300,263.8831514,0.22173675727949024
2020-12-01,cheshire,3235,2136.0,1041.0,602.0,460.0,173.0,295.0,318.0,46.0,119.0,39.0,114.0,13.0,22.0,cheshire,2346.0,1095100,466.7945439,0.1746680862489473
2020-12-01,city-of-london,56,72.0,17.0,19.0,40.0,12.0,11.0,47.0,14.0,58.0,10.0,16.0,27.0,5.0,city-of-london,2.6,8600,3307.692308,0.00039074425705087483
2020-12-01,cleveland,2334,1918.0,532.0,666.0,371.0,218.0,339.0,378.0,32.0,224.0,34.0,136.0,17.0,40.0,cleveland,597.0,569300,953.60134,0.0700321363686552
2020-12-01,cumbria,1112,754.0,263.0,349.0,161.0,77.0,122.0,136.0,3.0,78.0,5.0,36.0,10.0,21.0,cumbria,6820.0,499800,73.28445748,0.4286123860721421
2020-12-01,derbyshire,2902,2623.0,599.0,745.0,416.0,323.0,406.0,317.0,60.0,204.0,39.0,131.0,44.0,59.0,derbyshire,2625.0,1056000,402.2857143,0.20059707862791568
